,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,year_renovated,zip_code,lattitude,longitude,nn_sqft_living,nn_sqft_lot
17351,5.716003344,4,3,2190,5085,2,0,0,good,2190,0,1992,1992,98029,47.5693,-122.002,2130,5142
17352,5.860338007,3,1.75,1530,4000,2,0,0,average,1530,0,1985,1985,98136,47.5239,-122.388,2140,5000
17353,5.525044807,4,1,1480,6500,1.5,0,0,good,1480,0,1914,1914,98118,47.5282,-122.267,2380,6000
17354,5.963315511,4,2.5,3620,17133,1,0,4,average,2220,1400,1993,1993,98075,47.5604,-122.027,3530,17026
17355,5.62838893,3,2.75,3370,13929,2,0,0,average,2650,720,1986,1986,98092,47.3411,-122.197,2150,14048
17356,5.62324929,5,2.5,2100,14395,1,0,0,average,1140,960,1983,1983,98155,47.7723,-122.317,1830,8700
17357,5.956648579,4,3,3370,47959,2,0,0,good,3370,0,1981,1981,98072,47.733,-122.129,3370,38896
17358,5.638489257,2,1,2240,7200,1,0,0,good,1120,1120,1940,1940,98118,47.5631,-122.271,1390,6000
17359,5.641474111,3,2.5,1650,3031,2,0,0,average,1650,0,2003,2003,98053,47.682,-122.034,1560,3070
17360,5.860338007,4,2.75,2630,7505,2,0,0,average,2630,0,1994,1994,98052,47.6846,-122.163,2670,7506
17361,5.924279286,4,1.75,2330,4000,2,0,0,very_good,1300,1030,1924,1924,98105,47.666,-122.289,2040,4000
17362,5.628899564,3,2.5,1970,2752,2,0,0,average,1970,0,1978,1978,98052,47.6345,-122.108,1850,2778
17363,5.93120607,3,2.5,2820,14890,1,0,4,average,1770,1050,1985,1985,98034,47.7019,-122.228,3740,14890
17364,5.599883072,2,1,590,10945,1.5,0,0,average,590,0,1983,1983,98010,47.3364,-122.033,2020,15180
17365,5.621695462,3,2.5,2060,4399,2,0,0,average,2060,0,2007,2007,98065,47.5415,-121.884,2060,4399
17366,5.916980047,3,1.5,1890,5000,1.5,0,0,average,1890,0,1929,1929,98109,47.6312,-122.353,2560,5000
17367,5.870403905,4,2.5,2810,10986,2,0,0,average,2810,0,1997,1997,98075,47.5943,-121.981,3540,10986
17368,5.255272505,4,1,1470,18581,1.5,0,0,average,1470,0,1924,1924,98055,47.4336,-122.197,1770,18581
17369,5.456366033,4,1.75,2190,8400,2,0,0,fair,2190,0,1978,1978,98023,47.3003,-122.373,2410,7700
17370,5.624488363,3,2.5,1440,3060,2,0,0,average,1440,0,2003,2003,98053,47.6821,-122.035,1650,3060
17371,5.591064607,3,3,2480,14141,1,0,0,average,1500,980,1994,1994,98038,47.3778,-122.033,2480,10667
17372,5.868644438,4,2.5,2780,6737,2,0,0,average,2780,0,2002,2002,98006,47.5656,-122.122,2750,7950
17373,5.698883137,4,3,2180,12196,2,0,0,good,2180,0,1968,1968,98027,47.5338,-122.033,1500,6534
17374,5.826074803,3,2.25,3340,13805,1,0,0,average,3340,0,1950,1992,98155,47.744,-122.292,2060,12304
17375,5.92556991,3,2.25,2560,3996,1.5,0,0,average,2150,410,1910,1910,98112,47.6321,-122.306,2970,4320
17376,5.692406235,2,2.25,1600,80400,2,0,0,good,1600,0,1978,1978,98070,47.4422,-122.505,1600,198414
17377,5.922465945,3,2.5,2230,7200,3,0,3,average,2230,0,1996,1996,98118,47.558,-122.265,2230,7200
17378,5.523746467,2,1,900,1818,2,0,0,good,900,0,1945,1945,98199,47.6485,-122.397,1570,1830
17379,5.255031163,3,1,1010,9920,1,0,0,average,1010,0,1977,1977,98042,47.3238,-122.14,1270,9680
17380,5.750508395,3,2,1580,5289,1,0,0,average,870,710,1940,1940,98103,47.6881,-122.342,1310,5535
17381,5.491361694,3,2.5,1890,6300,2,0,0,average,1890,0,2003,2003,98038,47.3673,-122.031,2100,6525
17382,5.525044807,4,2.25,2160,8817,1,0,0,average,1460,700,1965,1965,98133,47.7595,-122.356,1880,8817
17383,5.698926573,4,2.25,2160,8817,1,0,0,average,1460,700,1965,1965,98133,47.7595,-122.356,1880,8817
17384,5.818555779,2,1,1410,5101,1.5,0,0,average,1410,0,1927,1927,98103,47.6872,-122.333,1410,4224
17385,5.472756449,2,1.5,1430,1650,3,0,0,average,1430,0,1999,1999,98125,47.7222,-122.29,1430,1650
17386,5.860338007,6,1.75,2380,4080,2,0,0,average,2380,0,1917,1917,98105,47.6629,-122.325,2030,4080
17387,5.892094603,3,2.25,2206,82031,1,0,2,average,866,1340,1983,1983,98074,47.6302,-122.069,2590,53024
17388,5.402261382,3,1,1030,6127,1,0,0,average,880,150,1947,1947,98125,47.7192,-122.32,1610,6127
17389,5.51851394,3,2.5,1070,1155,2,0,0,average,720,350,2005,2005,98102,47.5617,-122.385,1120,2594
17390,5.720159303,3,2.5,2320,9610,1,0,0,average,1730,590,1990,1990,98011,47.7394,-122.204,2450,9608
17391,5.562292864,2,1.75,1270,7500,1,0,0,good,1270,0,1982,1982,98074,47.6186,-122.063,1280,7500
17392,5.698970004,4,3,2570,9104,2,0,2,average,2570,0,1930,1930,98116,47.5821,-122.401,1630,4950
17393,5.255151851,3,1,920,4875,1,0,0,very_good,920,0,1969,1969,98042,47.3648,-122.081,960,5200
17394,5.643452676,3,2,1790,32379,1,0,0,average,1790,0,2007,2007,98045,47.4826,-121.698,2290,43560
17395,5.161368002,1,0.75,480,9750,1,0,0,fair,480,0,1948,1948,98146,47.4982,-122.362,1550,9924
17396,5.519827994,4,3,2483,5701,2,0,0,average,2483,0,2005,2005,98030,47.3623,-122.199,2075,5720
17397,5.892094603,3,2.25,2140,3000,2,0,0,average,2140,0,1905,2006,98103,47.6767,-122.351,1430,4712
17398,5.931966115,3,1.75,1900,4000,1,0,0,average,1300,600,1965,1965,98103,47.6854,-122.331,1880,4000
17399,5.352182518,3,2.25,1650,7739,1,0,0,average,1290,360,1986,1986,98003,47.3532,-122.304,1650,6033
17400,5.298853076,3,1,1510,9100,1,0,0,average,1510,0,1966,1966,98003,47.3331,-122.319,1180,7220
17401,5.740362689,3,1.75,2910,35200,1.5,0,0,average,2910,0,1979,1979,98075,47.5747,-122.035,2590,37500
17402,6.153814864,4,4.25,4960,6000,2.5,0,0,average,3680,1280,1909,2003,98109,47.6437,-122.356,2160,4080
17403,5.90579588,3,2,2710,4500,1.5,0,0,good,1880,830,1929,1929,98115,47.6747,-122.295,2060,4500
17404,5.416640507,3,1.5,1810,29308,1,0,0,average,950,860,1983,1983,98042,47.3585,-122.067,1790,37531
17405,5.540329475,3,1,940,9198,1,0,0,average,940,0,1968,1968,98052,47.6889,-122.117,1430,8370
17406,5.591064607,3,2.25,1600,10240,1,0,0,average,1090,510,1979,1979,98034,47.7281,-122.232,1520,9394
17407,5.639486489,4,2.5,2640,3899,2,0,0,average,2640,0,2000,2000,98011,47.754,-122.217,2460,4057
17408,6.255935504,5,3.25,3890,20005,1,0,0,average,2260,1630,1977,1977,98004,47.6312,-122.224,3450,20176
17409,5.745855195,3,2.5,1630,1587,3,0,0,average,1630,0,2004,2004,98107,47.6693,-122.393,1500,1527
17410,5.130333768,3,1,830,9600,1,0,0,average,830,0,1959,1959,98032,47.3698,-122.297,1240,9198
17411,5.62838893,3,2.5,1800,14036,2,0,0,average,1800,0,1993,1993,98019,47.7334,-121.97,2450,14025
17412,5.81207871,3,2.25,2060,9953,1,0,0,very_good,1070,990,1964,1964,98040,47.5767,-122.233,2340,9600
17413,6.142389466,4,3,4040,20001,1,0,0,average,2020,2020,1972,2001,98004,47.6408,-122.212,2990,20098
17414,5.79940948,4,2.75,1910,11356,1,0,0,very_good,1160,750,1977,1977,98033,47.6999,-122.2,1770,11357
17415,5.868644438,4,2.5,2800,246114,2,0,0,average,2800,0,1999,1999,98014,47.6586,-121.962,2750,60351
17416,5.42975228,3,1.5,1320,2625,2,0,0,average,1320,0,1986,1986,98133,47.7316,-122.338,1230,5250
17417,5.397940009,3,1,1220,5038,1,0,0,very_good,1220,0,1942,1942,98056,47.496,-122.189,1140,5038
17418,5.67669361,5,2.75,3100,5298,2,0,0,average,3100,0,2007,2007,98065,47.5369,-121.887,2440,5250
17419,5.462397998,1,1,550,5700,1,0,0,fair,550,0,1916,1916,98117,47.6846,-122.366,1100,4560
17420,5.340444115,3,1,1080,10639,1.5,0,0,average,1080,0,1953,1953,98002,47.3171,-122.219,1470,10600
17421,5.619093331,2,1,880,6650,1,0,0,very_good,880,0,1918,1918,98117,47.6914,-122.372,1250,6650
17422,5.252853031,2,1,720,8914,1,0,0,average,720,0,1949,1949,98188,47.4488,-122.274,1100,8916
17423,5.480006943,4,2.75,2030,9120,1,0,0,good,2030,0,1988,1988,98003,47.282,-122.303,1790,7627
17424,5.752048448,4,2,2040,8281,2,0,1,average,2040,0,1961,1961,98033,47.6689,-122.195,2560,8281
17425,5.449786847,3,1,1570,8316,1,0,0,average,1070,500,1962,1962,98031,47.3943,-122.198,2030,8295
17426,5.681241237,2,1,1500,3420,1,0,0,average,1500,0,1902,1902,98103,47.661,-122.338,2050,3420
17427,5.889301703,4,2.5,3180,15358,2,0,0,average,3180,0,1988,1988,98027,47.5172,-122.053,3020,15522
17428,5.574031268,3,1.75,1260,11224,1,0,0,very_good,1260,0,1947,1947,98155,47.7444,-122.321,1570,11052
17429,5.537819095,3,1.5,1390,13860,2,0,0,average,1390,0,1979,1979,98045,47.4704,-121.747,1390,11860
17430,5.477121255,3,3,2850,9375,1,0,0,average,2240,610,1977,1977,98055,47.4655,-122.209,1800,9375
17431,5.562233368,4,2.5,2070,2992,2,0,0,average,2070,0,2002,2002,98058,47.4496,-122.12,1900,2957
17432,5.612783857,3,3.25,2650,7819,1,0,2,good,1760,890,1956,1956,98056,47.4821,-122.192,2400,7727
17433,5.36361198,3,1.75,1220,8817,1,0,0,average,1220,0,1978,1978,98023,47.3111,-122.396,2000,8028
17434,5.648360011,3,2,1630,8702,1,0,0,average,1630,0,1987,1987,98056,47.5168,-122.193,2250,9890
17435,5.72427587,2,2.5,1785,779,2,0,0,average,1595,190,1975,1975,98004,47.5959,-122.198,1780,794
17436,5.548389418,3,2.5,1260,972,2,0,0,average,840,420,2008,2008,98144,47.5872,-122.316,1270,925
17437,5.322115879,3,1.5,1380,11130,1,0,0,average,1380,0,1960,1960,98003,47.3146,-122.323,1380,9200
17438,5.812913357,3,1.75,2330,7200,1,0,0,good,1320,1010,1950,1950,98118,47.565,-122.274,1820,7200
17439,5.511883361,2,1,840,4239,1,0,0,average,840,0,1948,1948,98126,47.5319,-122.382,1120,4494
17440,5.409933123,3,2.25,1730,9516,1,0,0,average,1180,550,1978,1978,98030,47.3823,-122.166,1870,8165
17441,5.527629901,4,2.5,2230,5970,2,0,0,good,2230,0,2002,2002,98042,47.3745,-122.131,1970,4919
17442,5.733197265,3,2.5,1790,4038,2,0,0,average,1790,0,2005,2005,98029,47.5499,-121.998,1700,3365
17443,5.761551989,3,2.5,2280,10879,2,0,0,average,2280,0,1984,1984,98074,47.6217,-122.034,2400,9536
17444,5.748188027,3,2.5,2430,5128,1,0,1,average,1270,1160,1978,1978,98136,47.5198,-122.389,2510,5330
17445,5.991093108,5,3,3730,5500,1.5,0,0,average,2160,1570,1927,1927,98102,47.6507,-122.32,1890,5500
17446,5.875061263,5,3,2230,8560,1,0,0,average,1150,1080,1960,2014,98008,47.6154,-122.115,2040,8560
17447,5.610127613,2,1,770,2971,1,0,2,average,770,0,1923,1923,98102,47.6358,-122.322,1440,4000
17448,5.72427587,4,1.75,1814,5000,1,0,0,good,944,870,1951,1951,98115,47.684,-122.281,1290,5000
17449,5.371067862,4,1.75,1920,9350,1,0,0,good,1000,920,1977,1977,98002,47.292,-122.195,1910,8400
17450,5.854306042,4,2.5,1860,3840,1.5,0,0,average,1170,690,1928,2014,98117,47.6886,-122.359,1400,3840
17451,5.900367129,5,3,2750,10000,1,0,0,good,1730,1020,1957,1957,98008,47.5878,-122.13,2520,10000
17452,5.667452953,4,2.5,1930,9653,1,0,0,good,1930,0,1968,1968,98023,47.3367,-122.335,2100,10454
17453,5.458788882,3,2.5,1950,8251,2,0,0,average,1950,0,1990,1990,98001,47.343,-122.28,1540,8588
17454,5.799340549,6,3,2470,9328,2,0,0,average,2470,0,1982,1982,98007,47.6025,-122.153,2470,9454
17455,5.648360011,3,2.25,1630,6449,1,0,0,average,1310,320,1986,1986,98011,47.7275,-122.232,1620,7429
17456,5.69019608,4,2.25,2110,16200,1,0,0,average,1630,480,1978,1978,98072,47.752,-122.144,2370,16000
17457,5.752048448,3,1.75,1490,5000,1,0,1,average,1250,240,1954,1954,98136,47.5257,-122.392,1980,5000
17458,5.51851394,3,2.5,1740,1844,2,0,0,average,1320,420,2008,2008,98106,47.5248,-122.365,1740,1789
17459,5.665580991,4,2.75,1900,6000,1,0,2,average,1300,600,1961,1961,98178,47.495,-122.229,2230,6000
17460,6.271841607,5,4,4510,15175,2,0,0,average,4510,0,1969,2002,98040,47.5309,-122.228,3510,13500
17461,5.341434525,3,1,1090,6710,1.5,0,0,very_good,1090,0,1912,1912,98002,47.3066,-122.217,1170,6708
17462,5.793930007,3,1.75,1720,7200,1,0,0,average,1420,300,1959,1959,98125,47.7062,-122.304,1380,8000
17463,5.67651071,2,3.25,1400,1243,3,0,0,average,1400,0,2000,2000,98103,47.6534,-122.353,1400,1335
17464,5.667452953,4,2.5,2090,9702,1,0,0,very_good,1320,770,1965,1965,98133,47.7467,-122.339,1850,7200
17465,5.591008925,3,1.75,1580,9049,1,0,0,average,1580,0,1966,1966,98177,47.7776,-122.375,2100,8446
17466,5.812913357,4,2.5,2620,19864,2,0,0,good,2620,0,1984,1984,98052,47.7014,-122.122,2500,13285
17467,5.596597096,3,2,1500,2506,1,0,0,average,870,630,2003,2003,98144,47.5962,-122.301,1500,4662
17468,5.483587297,4,2.5,2030,5202,2,0,0,average,2030,0,2001,2001,98031,47.388,-122.176,2260,5232
17469,5.487138375,3,1,1020,8484,1,0,0,average,1020,0,1949,1949,98155,47.7719,-122.31,1180,9660
17470,5.685741739,3,2.5,1540,7120,1,0,0,average,770,770,1938,2013,98038,47.3729,-122.037,1000,6638
17471,6.19368103,5,3,3910,16200,1,0,0,good,2890,1020,1960,1960,98004,47.6326,-122.217,3620,16200
17472,5.813247301,5,4.25,3920,11412,2,0,0,average,3920,0,1955,2005,98006,47.5766,-122.151,1400,9750
17473,5.982271233,4,2.5,3180,10105,2,0,0,good,3180,0,1986,1986,98040,47.5328,-122.226,2670,10355
17474,5.851258349,3,2.5,2330,9160,2,0,0,average,2330,0,1997,1997,98006,47.5467,-122.181,2460,9160
17475,5.73239376,3,2.5,2600,23361,1.5,1,4,average,2150,450,1912,1912,98146,47.4997,-122.379,1700,14700
17476,5.778874472,4,1.75,1950,4200,1,0,0,very_good,1040,910,1951,1951,98115,47.6755,-122.285,1450,5000
17477,5.666356962,5,1.75,3250,13702,1,0,2,average,1650,1600,1965,1965,98055,47.4883,-122.225,2620,11328
17478,5.46686762,4,1,1130,8308,1.5,0,0,good,1130,0,1944,1944,98166,47.4669,-122.355,1130,8652
17479,5.77633791,3,2.5,2620,4800,2,0,0,average,2620,0,2002,2002,98053,47.6849,-122.037,2400,4756
17480,5.380211242,2,1,1120,45302,1,0,2,good,1120,0,1932,1932,98045,47.5105,-121.77,2150,101930
17481,5.45331834,3,1.75,1800,23103,1,0,0,average,1800,0,1968,1968,98014,47.6517,-121.906,1410,18163
17482,5.643452676,4,1.75,2180,10200,1,0,2,average,2000,180,1966,1966,98028,47.7638,-122.27,2590,10445
17483,5.531478917,3,1.75,1960,8136,1,0,0,average,980,980,1948,1948,98106,47.5208,-122.364,1070,7480
17484,5.559906625,3,1.75,1960,8136,1,0,0,average,980,980,1948,1948,98106,47.5208,-122.364,1070,7480
17485,5.431363764,2,1,1150,3600,1,0,0,average,1150,0,1910,1910,98144,47.5729,-122.31,1160,4000
17486,5.562292864,4,2.5,2800,6820,2,0,0,good,2800,0,1997,1997,98042,47.3695,-122.108,2060,6820
17487,5.631443769,3,2,1310,2550,1,0,0,average,780,530,1986,1986,98103,47.6911,-122.35,1460,5100
17488,5.77815125,3,1.75,2340,57499,1,0,0,average,2340,0,1988,1988,98053,47.6989,-122.044,3260,137649
17489,5.607455023,3,2.5,1430,10200,1,0,0,average,1430,0,1960,1960,98033,47.7012,-122.166,1470,10350
17490,5.531351165,4,2.5,2340,9748,1,0,1,average,1610,730,1981,1981,98003,47.3363,-122.331,2070,8241
17491,5.439332694,3,1,1290,11250,1,0,0,average,1290,0,1956,1956,98166,47.4743,-122.341,1410,11196
17492,5.558228422,2,1,760,6380,1,0,0,average,760,0,1941,1941,98115,47.6914,-122.31,1590,6380
17493,5.511883361,6,2,2780,13950,2.5,0,0,good,2780,0,1955,1964,98030,47.3738,-122.226,2120,13950
17494,6.021189299,3,2,2090,4077,1.5,0,0,good,1530,560,1931,1931,98112,47.6433,-122.3,2010,4132
17495,5.982158121,4,3,3060,50002,1,0,2,good,2460,600,1957,1957,98008,47.6205,-122.096,2740,16181
17496,5.322219295,3,1,1110,7962,1,0,0,average,1110,0,1962,1962,98146,47.5035,-122.36,1200,8094
17497,5.411619706,3,2,1790,7879,1.5,0,0,average,1790,0,1998,1998,98001,47.2634,-122.289,1790,7879
17498,5.670245853,3,1.5,1830,9848,1,0,0,very_good,1830,0,1962,1962,98056,47.539,-122.18,1830,8168
17499,5.851258349,4,3.5,2850,2910,2,0,2,average,1970,880,1905,1996,98115,47.6855,-122.321,1460,3880
17500,5.428134794,3,1,1420,6000,1,0,0,average,1420,0,1941,1941,98146,47.4913,-122.336,1480,6000
17501,5.06069784,2,1,790,7252,1,0,0,average,790,0,1930,1930,98146,47.5048,-122.365,1260,11470
17502,5.698970004,3,2.5,2300,4307,2,0,0,average,2300,0,1998,1998,98034,47.7326,-122.197,2010,4307
17503,5.63447727,3,2.5,2440,71002,1,0,0,good,2440,0,1996,1996,98022,47.2689,-122.01,3170,84000
17504,5.382917135,3,2,1310,7349,1,0,0,average,870,440,1995,1995,98030,47.3639,-122.186,1690,6580
17505,5.477121255,3,1,1380,12000,1,0,0,average,1380,0,1963,1963,98031,47.3997,-122.215,1890,22001
17506,5.992111488,4,2.5,2790,10289,2,0,0,average,2790,0,1987,1987,98006,47.5483,-122.158,2650,10126
17507,5.395326393,3,2.5,1360,7293,2,0,0,average,1360,0,1988,1988,98003,47.3304,-122.302,1540,7353
17508,5.822821645,4,2.5,2510,5936,2,0,0,average,2510,0,1998,1998,98075,47.5847,-122.032,2760,6060
17509,6.084576278,3,3,4560,16339,2,0,2,average,4040,520,2001,2001,98034,47.7024,-122.243,2620,11561
17510,5.579783597,2,1,780,3910,1,0,0,average,780,0,1918,1918,98126,47.566,-122.38,1500,5060
17511,5.342422681,3,2,1410,7998,1,0,0,good,1410,0,1940,1940,98178,47.4968,-122.277,1780,8278
17512,5.800373355,4,2,2530,5650,1.5,0,0,good,1910,620,1910,1910,98116,47.5778,-122.382,1310,5750
17513,5.586699802,3,2,1270,6760,1,0,0,very_good,1270,0,1972,1972,98034,47.7381,-122.179,1550,5734
17514,6.021189299,4,4.5,3180,4606,2,0,3,good,1990,1190,1929,1929,98199,47.6402,-122.405,2110,5323
17515,5.812913357,2,1.75,1450,4000,1.5,0,0,good,1350,100,1903,1903,98105,47.6571,-122.326,1310,4000
17516,5.736396502,4,1.75,2040,53578,1,0,0,very_good,1160,880,1959,1959,98038,47.3844,-122,2040,53578
17517,5.939519253,4,2.5,2650,12001,2,0,0,good,2650,0,1984,1984,98006,47.5496,-122.14,2880,14054
17518,5.579783597,3,1.75,1240,8611,1,0,0,good,1240,0,1973,1973,98133,47.7175,-122.331,1700,8037
17519,5.423245874,2,1,820,8423,1,0,2,average,820,0,1957,1957,98055,47.4741,-122.2,1960,9140
17520,5.809896247,2,1,1890,5202,1.5,0,0,good,1890,0,1909,1909,98117,47.6786,-122.379,1670,5100
17521,5.755874856,3,2,1270,3090,2,0,0,very_good,1270,0,1911,1911,98117,47.685,-122.359,1440,3090
17522,6.079181246,4,2.5,3350,11688,1,0,2,average,1760,1590,1995,1995,98006,47.5507,-122.133,4240,10804
17523,5.781755375,2,1,1550,3200,1.5,0,0,average,1550,0,1927,1927,98112,47.6368,-122.306,1800,3937
17524,5.2999429,3,1,920,9812,1,0,0,good,920,0,1962,1962,98001,47.2958,-122.284,1188,9812
17525,5.648360011,2,1,950,4800,1,0,0,average,950,0,1941,1941,98144,47.5864,-122.301,1420,5400
17526,5.694605199,4,1.75,2040,3570,1,0,0,good,1020,1020,1917,1917,98144,47.5754,-122.288,1790,4206
17527,5.773786445,4,1.75,1870,5200,2,0,0,good,1200,670,1937,1937,98115,47.6843,-122.283,1790,5000
17528,5.667452953,3,1.75,1720,5280,1,0,0,good,900,820,1943,1943,98199,47.6493,-122.401,1600,6000
17529,5.204119983,2,1,1020,13647,1,0,0,very_good,1020,0,1915,1974,98022,47.2848,-121.927,980,8250
17530,5.531478917,4,2.5,2690,6099,2,0,0,average,2690,0,1998,1998,98092,47.3314,-122.171,2520,6168
17531,5.939519253,4,2,3090,41147,1,0,0,average,3090,0,1990,1990,98052,47.6748,-122.049,3300,34280
17532,5.396199347,3,1.5,1070,5150,1,0,0,good,1070,0,1940,1940,98106,47.5335,-122.349,1020,4800
17533,5.698970004,4,2.25,2050,7201,2,0,0,average,2050,0,1994,1994,98033,47.7003,-122.165,1970,7350
17534,5.342422681,3,1.5,1660,15600,2,0,0,average,1660,0,1981,1981,98001,47.2589,-122.279,1660,14400
17535,5.566437492,5,1.75,2810,9360,1,0,0,good,1520,1290,1965,1965,98055,47.4361,-122.193,1770,9360
17536,5.643403322,4,2.25,2460,14600,1,0,0,good,1720,740,1977,1977,98042,47.3762,-122.16,2460,14600
17537,5.255031163,3,1.75,1230,12000,1,0,0,average,1230,0,1970,1970,98001,47.2878,-122.251,1550,12000
17538,5.69019608,4,2.5,2360,4367,2,0,0,average,2360,0,2003,2003,98011,47.7731,-122.167,2360,4868
17539,5.62838893,4,1.75,1730,11890,1,0,0,fair,980,750,1955,1955,98004,47.5979,-122.194,2100,12325
17540,5.726971584,4,2.5,2770,21806,2,0,0,average,2770,0,1991,1991,98045,47.4815,-121.768,2500,21656
17541,5.65079304,4,2,1770,3332,2,0,0,average,1630,140,1924,1975,98118,47.5563,-122.281,1640,4000
17542,5.88536122,5,2.75,3030,13640,2,0,0,good,3030,0,1980,1980,98007,47.6186,-122.146,2500,13225
17543,5.45484486,3,1.75,2380,6000,1.5,0,0,average,1320,1060,1935,1935,98178,47.498,-122.222,1290,6000
17544,5.527501011,3,1.75,1780,120661,1,0,0,good,1780,0,1979,1979,98019,47.7731,-121.897,1440,25000
17545,5.618048097,4,1.5,1540,7886,2,0,0,average,1540,0,1967,1967,98034,47.734,-122.193,1550,7396
17546,5.698970004,3,2.25,1580,4379,2,0,0,good,1580,0,1994,1994,98029,47.5694,-122.005,1770,4187
17547,5.527629901,4,2.5,3200,5772,2,0,0,average,3200,0,2003,2003,98042,47.3486,-122.153,3010,5772
17548,5.623197586,4,2.5,2220,6800,2,0,0,average,2220,0,2002,2002,98059,47.49,-122.15,2220,5303
17549,5.462397998,4,2.75,2240,8162,2,0,0,very_good,1380,860,1946,1946,98133,47.7427,-122.34,1550,8163
17550,5.544005998,2,1.75,1640,4176,1,0,0,good,1040,600,1948,1948,98118,47.5162,-122.26,1460,5200
17551,5.51851394,3,1.5,1170,4950,1,0,0,good,1170,0,1960,1960,98007,47.6057,-122.135,1570,7700
17552,5.984527313,4,2.25,3160,34560,1,0,0,good,3160,0,1981,1981,98072,47.7337,-122.132,3530,38045
17553,5.711807229,3,2.5,2100,7851,2,0,0,average,2100,0,1986,1986,98052,47.7242,-122.105,2100,8187
17554,5.822821645,4,2.5,2600,17388,2,0,0,average,2600,0,1996,1996,98059,47.5283,-122.146,2950,11553
17555,5.423245874,3,1.75,1630,5999,1.5,0,0,good,1630,0,1985,1985,98198,47.3816,-122.313,1540,7500
17556,5.736715134,3,2,2850,19200,1,0,3,average,2340,510,2004,2004,98023,47.3378,-122.348,2860,18240
17557,5.544068044,4,3,2560,5606,2,0,0,average,2560,0,2004,2004,98092,47.3274,-122.178,2667,7334
17558,5.414973348,2,1.5,980,1296,2,0,0,average,840,140,2001,2001,98133,47.7075,-122.336,1100,1228
17559,6.399673721,3,3.25,5480,57990,2,1,4,average,5480,0,1991,1991,98166,47.4558,-122.371,2500,22954
17560,5.550228353,3,2,2160,8091,1.5,0,0,average,2160,0,2000,2000,98003,47.3474,-122.303,2190,8297
17561,5.943988875,3,3,3030,5156,1.5,0,0,good,2080,950,1929,1929,98119,47.647,-122.369,1910,5720
17562,5.920645001,4,3.5,3560,7178,2,0,3,average,2590,970,2006,2006,98052,47.7054,-122.107,3290,6978
17563,5.417621138,2,1,760,6407,1,0,0,average,760,0,1943,1943,98178,47.4977,-122.259,1050,8580
17564,5.70969387,3,3,2260,2400,2,0,0,average,2260,0,1909,1972,98122,47.6094,-122.31,1320,2790
17565,5.77815125,2,1.75,1560,3200,1,0,0,very_good,880,680,1946,1946,98199,47.6419,-122.394,2060,4940
17566,5.62065648,5,3,2270,6664,1,0,0,average,1340,930,1995,1995,98125,47.7191,-122.315,1870,6187
17567,5.986771734,5,3,3480,15185,2,0,0,good,3480,0,1964,1964,98040,47.5757,-122.216,3030,14257
17568,5.499687083,3,2.25,1900,7479,2,0,0,good,1900,0,1992,1992,98038,47.3495,-122.037,1520,6559
17569,5.599337133,4,3,2350,9952,1,0,0,average,1650,700,1989,1989,98031,47.4194,-122.211,2440,9100
17570,6.130333768,3,2.5,2390,5500,1,0,3,average,1700,690,1952,1952,98199,47.6389,-122.409,2700,5500
17571,5.924279286,4,2.5,3730,9847,2,0,0,average,3730,0,1997,1997,98075,47.587,-121.976,3490,10219
17572,5.431363764,2,1,1780,81021,1,0,3,good,1780,0,1954,1954,98001,47.2712,-122.265,1780,26723
17573,5.495405563,4,2.5,1630,4473,2,0,0,average,1630,0,2003,2003,98038,47.3546,-122.015,1830,5082
17574,5.511883361,2,1,1130,6908,1.5,0,0,average,1130,0,1945,1945,98155,47.745,-122.313,1150,6908
17575,5.832508913,3,1.75,2140,3584,1,0,0,average,1070,1070,1952,1952,98199,47.636,-122.391,1620,4000
17576,5.882524538,4,2.5,3220,7873,2,0,0,average,3220,0,1994,1994,98075,47.5849,-122.03,2610,8023
17577,5.574031268,1,1,800,533610,1.5,0,0,very_good,800,0,1950,1950,98038,47.4134,-121.986,1790,216057
17578,5.67669361,3,2.5,1800,3300,2,0,0,average,1690,110,2004,2004,98118,47.5491,-122.276,1570,4097
17579,5.340444115,2,2.5,809,940,2,0,0,average,809,0,2003,2003,98136,47.5499,-122.384,1260,4240
17580,5.618048097,3,2.25,1820,9694,1,0,0,average,1240,580,1977,1977,98074,47.6157,-122.05,1820,9694
17581,4.954242509,2,1,580,7500,1,0,0,average,580,0,1943,1943,98178,47.4852,-122.251,1700,11250
17582,5.342422681,2,1,580,7500,1,0,0,average,580,0,1943,1943,98178,47.4852,-122.251,1700,11250
17583,5.789580712,3,2,2900,5650,1,0,2,average,1520,1380,1959,1959,98116,47.5789,-122.396,1810,6250
17584,5.43055877,2,1,1140,74052,1,0,0,good,1140,0,1968,1968,98022,47.2093,-121.962,1730,43560
17585,5.596981743,2,1,1060,5754,1,0,0,good,1060,0,1917,1917,98117,47.6931,-122.372,1460,7200
17586,5.886490725,4,3,2320,7200,1,0,0,average,1260,1060,1943,2000,98040,47.5893,-122.232,1760,7200
17587,5.924279286,4,2.5,3450,43216,2,0,0,average,3450,0,2000,2000,98072,47.7625,-122.025,3030,50481
17588,5.632406672,2,1,1760,4441,1,0,0,average,1310,450,1950,1950,98126,47.5311,-122.381,1350,5748
