TD,Ticker,Date,Close_Price,Volume,Year,TY
2753,IBM,2012-03-09,145.2396393,3178200,2012,13
2758,IBM,2012-03-12,145.5146942,3119700,2012,13
2763,IBM,2012-03-13,147.527298,4866000,2012,13
2768,IBM,2012-03-14,148.2078705,4602300,2012,13
2773,IBM,2012-03-15,149.1344757,3621100,2012,13
2778,IBM,2012-03-16,149.1417542,9637000,2012,13
2783,IBM,2012-03-19,148.931778,3763200,2012,13
2788,IBM,2012-03-20,147.8675995,3695100,2012,13
2793,IBM,2012-03-21,148.1860657,3329900,2012,13
2798,IBM,2012-03-22,148.7652893,3307800,2012,13
2803,IBM,2012-03-23,148.7580109,3036200,2012,13
2808,IBM,2012-03-26,150.4159088,3418200,2012,13
2813,IBM,2012-03-27,149.9887695,2704500,2012,13
2818,IBM,2012-03-28,150.0684052,3265700,2012,13
2823,IBM,2012-03-29,150.777832,3403700,2012,13
2828,IBM,2012-03-30,151.052948,3215200,2012,13
2833,IBM,2012-04-02,151.646637,3387900,2012,13
2838,IBM,2012-04-03,151.6682892,4091500,2012,13
2843,IBM,2012-04-04,149.1707153,4404000,2012,13
2848,IBM,2012-04-05,148.750824,3809000,2012,13
2853,IBM,2012-04-09,148.3671112,3326900,2012,13
2858,IBM,2012-04-10,146.4775848,4132900,2012,13
2863,IBM,2012-04-11,146.6585999,3366200,2012,13
2868,IBM,2012-04-12,148.6422119,2929600,2012,13
2873,IBM,2012-04-13,146.8178101,3767000,2012,13
2878,IBM,2012-04-16,146.7599335,3826600,2012,13
2883,IBM,2012-04-17,150.1842041,6065500,2012,13
2888,IBM,2012-04-18,144.884903,10153500,2012,13
2893,IBM,2012-04-19,144.4360352,5762900,2012,13
2898,IBM,2012-04-20,144.5011902,4758200,2012,13
2903,IBM,2012-04-23,143.7917023,3618800,2012,13
2908,IBM,2012-04-24,144.7907867,5626300,2012,13
2913,IBM,2012-04-25,147.3752747,4003400,2012,13
2918,IBM,2012-04-26,148.8304138,3302700,2012,13
2923,IBM,2012-04-27,149.7208862,3496900,2012,13
2928,IBM,2012-04-30,149.9163971,2773200,2012,13
2933,IBM,2012-05-01,150.5824127,2715900,2012,13
2938,IBM,2012-05-02,150.625824,2360300,2012,13
2943,IBM,2012-05-03,150.032196,2826600,2012,13
2948,IBM,2012-05-04,148.4033356,4023600,2012,13
2953,IBM,2012-05-07,147.5056152,3373400,2012,13
2958,IBM,2012-05-08,146.4732971,3881500,2012,13
2963,IBM,2012-05-09,146.2915192,3742500,2012,13
2968,IBM,2012-05-10,145.8335419,3830500,2012,13
2973,IBM,2012-05-11,146.2478943,2391500,2012,13
2978,IBM,2012-05-14,144.9902191,3029200,2012,13
2983,IBM,2012-05-15,144.6994629,2987400,2012,13
2988,IBM,2012-05-16,145.201004,5001000,2012,13
2993,IBM,2012-05-17,143.8634338,5626300,2012,13
2998,IBM,2012-05-18,142.4021759,5737100,2012,13
3003,IBM,2012-05-21,143.7689209,3831700,2012,13
3008,IBM,2012-05-22,143.0855713,3567100,2012,13
3013,IBM,2012-05-23,142.5766296,4100000,2012,13
3018,IBM,2012-05-24,142.5548401,3569300,2012,13
3023,IBM,2012-05-25,141.2535095,2901900,2012,13
3028,IBM,2012-05-29,142.8237915,3618500,2012,13
3033,IBM,2012-05-30,141.4207153,3602500,2012,13
3038,IBM,2012-05-31,140.2357483,9287500,2012,13
3043,IBM,2012-06-01,137.4586487,5206400,2012,13
3048,IBM,2012-06-04,137.0660858,4624500,2012,13
3053,IBM,2012-06-05,137.5458832,3556500,2012,13
3058,IBM,2012-06-06,141.0281677,3641300,2012,13
3063,IBM,2012-06-07,141.3552856,3701100,2012,13
3068,IBM,2012-06-08,141.8641968,2479200,2012,13
3073,IBM,2012-06-11,139.95224,3273300,2012,13
3078,IBM,2012-06-12,141.4352875,3023700,2012,13
3083,IBM,2012-06-13,140.3811188,3247700,2012,13
3088,IBM,2012-06-14,141.8350983,3585000,2012,13
3093,IBM,2012-06-15,144.7430878,6389000,2012,13
3098,IBM,2012-06-18,144.1542053,3378900,2012,13
3103,IBM,2012-06-19,144.6194458,3297600,2012,13
3108,IBM,2012-06-20,144.5104523,3378200,2012,13
3113,IBM,2012-06-21,140.5919342,4316600,2012,13
3118,IBM,2012-06-22,140.8173218,8823000,2012,13
3123,IBM,2012-06-25,140.2066803,3211600,2012,13
3128,IBM,2012-06-26,139.5451202,3435900,2012,13
3133,IBM,2012-06-27,140.3084412,2762700,2012,13
3138,IBM,2012-06-28,139.1453094,3967300,2012,13
3143,IBM,2012-06-29,142.1840973,5259600,2012,13
3148,IBM,2012-07-02,142.365799,2827000,2012,13
3153,IBM,2012-07-03,142.4384918,1450400,2012,13
3158,IBM,2012-07-05,141.9732666,2690200,2012,13
3163,IBM,2012-07-06,139.1525269,4952900,2012,13
3168,IBM,2012-07-09,137.8875427,3988100,2012,13
3173,IBM,2012-07-10,135.4085541,4690300,2012,13
3178,IBM,2012-07-11,134.6743011,5456100,2012,13
3183,IBM,2012-07-12,133.1040039,4931300,2012,13
3188,IBM,2012-07-13,135.2267761,3933000,2012,13
3193,IBM,2012-07-16,134.3398285,3144400,2012,13
3198,IBM,2012-07-17,133.5110626,5158600,2012,13
3203,IBM,2012-07-18,136.8552704,8019500,2012,13
3208,IBM,2012-07-19,142.0095673,10395400,2012,13
3213,IBM,2012-07-20,139.9086456,4789700,2012,13
3218,IBM,2012-07-23,138.730835,3904500,2012,13
3223,IBM,2012-07-24,138.3746643,3597100,2012,13
3228,IBM,2012-07-25,138.9126129,3833800,2012,13
3233,IBM,2012-07-26,140.9990845,3282900,2012,13
3238,IBM,2012-07-27,142.772934,4177300,2012,13
3243,IBM,2012-07-30,142.9837341,2787000,2012,13
3248,IBM,2012-07-31,142.4748688,3507000,2012,13
3253,IBM,2012-08-01,141.8932495,2559300,2012,13
3258,IBM,2012-08-02,141.3625488,2812600,2012,13
3263,IBM,2012-08-03,144.3213959,3278100,2012,13
3268,IBM,2012-08-06,144.4958344,2337800,2012,13
3273,IBM,2012-08-07,145.3464508,3209400,2012,13
3278,IBM,2012-08-08,145.309967,2068300,2012,13
3283,IBM,2012-08-09,144.8645935,2160100,2012,13
3288,IBM,2012-08-10,145.4997559,2600500,2012,13
3293,IBM,2012-08-13,145.2953491,2418300,2012,13
3298,IBM,2012-08-14,144.7696686,2562300,2012,13
3303,IBM,2012-08-15,144.8499756,2111800,2012,13
3308,IBM,2012-08-16,146.6314087,2729500,2012,13
3313,IBM,2012-08-17,146.908844,2551800,2012,13
3318,IBM,2012-08-20,146.383194,2336000,2012,13
3323,IBM,2012-08-21,145.0325165,3111300,2012,13
3328,IBM,2012-08-22,144.0104065,3296100,2012,13
3333,IBM,2012-08-23,142.8787231,2757400,2012,13
3338,IBM,2012-08-24,144.3900452,2639500,2012,13
3343,IBM,2012-08-27,142.8714294,2498800,2012,13
3348,IBM,2012-08-28,142.2727661,2539200,2012,13
3353,IBM,2012-08-29,142.4261017,2141400,2012,13
3358,IBM,2012-08-30,141.1776581,2740900,2012,13
3363,IBM,2012-08-31,142.2581635,3193300,2012,13
3368,IBM,2012-09-04,142.0317993,4514400,2012,13
3373,IBM,2012-09-05,142.3969116,3312500,2012,13
3378,IBM,2012-09-06,145.361084,3931700,2012,13
3383,IBM,2012-09-07,145.6531219,3413700,2012,13
3388,IBM,2012-09-10,146.7117462,4208000,2012,13
3393,IBM,2012-09-11,148.4055176,3910600,2012,13
3398,IBM,2012-09-12,148.7705994,3284000,2012,13
3403,IBM,2012-09-13,150.661499,3879600,2012,13
3408,IBM,2012-09-14,150.990036,4057100,2012,13
3413,IBM,2012-09-17,151.2382813,3275100,2012,13
3418,IBM,2012-09-18,151.1798859,2476100,2012,13
3423,IBM,2012-09-19,150.712616,2605600,2012,13
3428,IBM,2012-09-20,150.5300751,3739100,2012,13
3433,IBM,2012-09-21,150.384079,12771500,2012,13
3438,IBM,2012-09-24,149.8802948,3511100,2012,13
3443,IBM,2012-09-25,149.654007,3345200,2012,13
3448,IBM,2012-09-26,148.9384918,3423300,2012,13
3453,IBM,2012-09-27,150.3329773,2771900,2012,13
3458,IBM,2012-09-28,151.4572754,4910900,2012,13
3463,IBM,2012-10-01,153.6622162,5456900,2012,13
3468,IBM,2012-10-02,153.2022552,3321000,2012,13
3473,IBM,2012-10-03,153.6913452,3192300,2012,13
3478,IBM,2012-10-04,153.6038055,2957500,2012,13
3483,IBM,2012-10-05,153.7498016,2858400,2012,13
3488,IBM,2012-10-08,153.1876068,1982600,2012,13
3493,IBM,2012-10-09,151.8515625,3580400,2012,13
3498,IBM,2012-10-10,150.2672424,4024500,2012,13
3503,IBM,2012-10-11,150.223465,2910000,2012,13
3508,IBM,2012-10-12,151.7128448,2712000,2012,13
3513,IBM,2012-10-15,152.5378265,3060900,2012,13
3518,IBM,2012-10-16,154.0491333,5632100,2012,13
3523,IBM,2012-10-17,146.4780884,12673900,2012,13
3528,IBM,2012-10-18,142.3384399,9295900,2012,13
3533,IBM,2012-10-19,141.1703644,6620300,2012,13
3538,IBM,2012-10-22,141.9296265,4402500,2012,13
3543,IBM,2012-10-23,139.6298218,4427400,2012,13
3548,IBM,2012-10-24,139.2429047,3738000,2012,13
3553,IBM,2012-10-25,139.8853455,3249600,2012,13
3558,IBM,2012-10-26,141.1046295,4006500,2012,13
3563,IBM,2012-10-31,142.0245056,6052300,2012,13
3568,IBM,2012-11-01,143.9373779,3758800,2012,13
3573,IBM,2012-11-02,141.2214661,4260100,2012,13
3578,IBM,2012-11-05,141.7398071,2736200,2012,13
3583,IBM,2012-11-06,142.4187469,3281000,2012,13
3588,IBM,2012-11-07,140.1749268,4746200,2012,13
3593,IBM,2012-11-08,139.3976898,3542200,2012,13
3598,IBM,2012-11-09,139.060318,3671600,2012,13
3603,IBM,2012-11-12,138.774353,3067400,2012,13
3608,IBM,2012-11-13,138.092392,3406700,2012,13
3613,IBM,2012-11-14,136.0318604,4404400,2012,13
3618,IBM,2012-11-15,136.281189,3411700,2012,13
3623,IBM,2012-11-16,137.0804596,4660800,2012,13
3628,IBM,2012-11-19,139.5809784,3588900,2012,13
3633,IBM,2012-11-20,138.7377167,3170200,2012,13
3638,IBM,2012-11-21,139.536972,5189600,2012,13
3643,IBM,2012-11-23,141.8834991,3877600,2012,13
3648,IBM,2012-11-26,141.436203,5210300,2012,13
3653,IBM,2012-11-27,140.2263031,3290900,2012,13
3658,IBM,2012-11-28,140.7761841,3603600,2012,13
3663,IBM,2012-11-29,140.446228,4077900,2012,13
3668,IBM,2012-11-30,139.3756256,4936400,2012,13
3673,IBM,2012-12-03,138.9429932,3349600,2012,13
3678,IBM,2012-12-04,138.8550568,3990700,2012,13
3683,IBM,2012-12-05,138.3343658,4202100,2012,13
3688,IBM,2012-12-06,139.1042938,3216600,2012,13
3693,IBM,2012-12-07,140.7542725,4091300,2012,13
3698,IBM,2012-12-10,141.2455444,3438500,2012,13
3703,IBM,2012-12-11,142.404129,4144000,2012,13
3708,IBM,2012-12-12,141.4875183,4241900,2012,13
3713,IBM,2012-12-13,140.7835693,3623200,2012,13
3718,IBM,2012-12-14,140.6149139,3826900,2012,13
3723,IBM,2012-12-17,141.9788208,3792400,2012,13
3728,IBM,2012-12-18,143.4966888,4125900,2012,13
3733,IBM,2012-12-19,143.049408,4270500,2012,13
3738,IBM,2012-12-20,142.8220673,4184500,2012,13
3743,IBM,2012-12-21,141.8321838,8225300,2012,13
3748,IBM,2012-12-24,141.0841675,1631200,2012,13
3753,IBM,2012-12-26,140.7542725,2776500,2012,13
3758,IBM,2012-12-27,141.3115234,3967600,2012,13
3763,IBM,2012-12-28,139.1996918,3536600,2012,13
4,KO,2010-01-04,18.81751251,13870400,2010,4
9,KO,2010-01-05,18.5898819,23172400,2010,4
14,KO,2010-01-06,18.58328247,19264600,2010,4
19,KO,2010-01-07,18.53709412,13234600,2010,4
24,KO,2010-01-08,18.19400024,28712400,2010,4
29,KO,2010-01-11,18.56348991,28642400,2010,4
34,KO,2010-01-12,18.76472282,23269800,2010,4
39,KO,2010-01-13,18.81421089,15157400,2010,4
44,KO,2010-01-14,18.84720039,12392600,2010,4
49,KO,2010-01-15,18.57008553,27460800,2010,4
54,KO,2010-01-19,18.61296844,14615400,2010,4
59,KO,2010-01-20,18.30946541,18810200,2010,4
64,KO,2010-01-21,17.93667603,27396800,2010,4
69,KO,2010-01-22,17.89378738,23551400,2010,4
74,KO,2010-01-25,17.93007851,16853200,2010,4
79,KO,2010-01-26,17.86080551,15515000,2010,4
84,KO,2010-01-27,17.98286057,20414800,2010,4
89,KO,2010-01-28,17.87399483,20905200,2010,4
94,KO,2010-01-29,17.89708519,22146800,2010,4
99,KO,2010-02-01,17.93997955,14517600,2010,4
104,KO,2010-02-02,18.16100502,16888600,2010,4
109,KO,2010-02-03,18.10162926,15899400,2010,4
114,KO,2010-02-04,17.62657547,21342800,2010,4
119,KO,2010-02-05,17.5144062,29285000,2010,4
124,KO,2010-02-08,17.36924362,16721200,2010,4
129,KO,2010-02-09,17.81790924,31495000,2010,4
134,KO,2010-02-10,17.74533463,18717600,2010,4
139,KO,2010-02-11,17.88718987,26327200,2010,4
144,KO,2010-02-12,17.80801964,24640000,2010,4
149,KO,2010-02-16,18.08513069,19339400,2010,4
154,KO,2010-02-17,18.25338173,17064600,2010,4
159,KO,2010-02-18,18.44472122,17264600,2010,4
164,KO,2010-02-19,18.38204193,18944800,2010,4
169,KO,2010-02-22,18.26987648,13487600,2010,4
174,KO,2010-02-23,18.0884285,14835600,2010,4
179,KO,2010-02-24,18.19730186,14470600,2010,4
184,KO,2010-02-25,17.52430153,63648600,2010,4
189,KO,2010-02-26,17.39234161,63095400,2010,4
194,KO,2010-03-01,17.57378578,39449800,2010,4
199,KO,2010-03-02,17.58368301,24506200,2010,4
204,KO,2010-03-03,17.79152489,26574200,2010,4
209,KO,2010-03-04,17.96966743,28983200,2010,4
214,KO,2010-03-05,18.04553986,24238600,2010,4
219,KO,2010-03-08,17.96636772,18915600,2010,4
224,KO,2010-03-09,17.87399483,23070000,2010,4
229,KO,2010-03-10,17.88059616,21574800,2010,4
234,KO,2010-03-11,17.97449112,29130600,2010,4
239,KO,2010-03-12,17.89065361,22334400,2010,4
244,KO,2010-03-15,17.99126053,23874000,2010,4
249,KO,2010-03-16,18.00802231,22287800,2010,4
254,KO,2010-03-17,18.0549736,26074400,2010,4
259,KO,2010-03-18,18.091856,23496200,2010,4
264,KO,2010-03-19,18.36013794,43610800,2010,4
269,KO,2010-03-22,18.28971481,18127400,2010,4
274,KO,2010-03-23,18.54457474,19081200,2010,4
279,KO,2010-03-24,18.31653786,17052600,2010,4
284,KO,2010-03-25,18.37690926,16638800,2010,4
289,KO,2010-03-26,18.32660675,16276800,2010,4
294,KO,2010-03-29,18.36684418,13853600,2010,4
299,KO,2010-03-30,18.400383,13631600,2010,4
304,KO,2010-03-31,18.44397354,22922000,2010,4
309,KO,2010-04-01,18.54457474,14346000,2010,4
314,KO,2010-04-05,18.39702606,19191800,2010,4
319,KO,2010-04-06,18.20588112,17604200,2010,4
324,KO,2010-04-07,18.04826355,24060800,2010,4
329,KO,2010-04-08,18.02814865,19466800,2010,4
334,KO,2010-04-09,18.30648041,20640600,2010,4
339,KO,2010-04-12,18.36349106,16930400,2010,4
344,KO,2010-04-13,18.4506855,15055000,2010,4
349,KO,2010-04-14,18.42720413,13865200,2010,4
354,KO,2010-04-15,18.19581604,20351000,2010,4
359,KO,2010-04-16,18.43391228,35075600,2010,4
364,KO,2010-04-19,18.55128479,26468600,2010,4
369,KO,2010-04-20,18.26623344,32508800,2010,4
374,KO,2010-04-21,18.17234039,19263200,2010,4
379,KO,2010-04-22,18.21258736,20295600,2010,4
384,KO,2010-04-23,18.06838799,21675400,2010,4
389,KO,2010-04-26,18.01807976,17890800,2010,4
394,KO,2010-04-27,17.72968864,27600400,2010,4
399,KO,2010-04-28,17.89400864,24754600,2010,4
404,KO,2010-04-29,18.02144051,17437600,2010,4
409,KO,2010-04-30,17.92419624,19349600,2010,4
414,KO,2010-05-03,18.02814865,16123400,2010,4
419,KO,2010-05-04,17.83364868,23282800,2010,4
424,KO,2010-05-05,17.99461365,23670400,2010,4
429,KO,2010-05-06,17.53854752,47912000,2010,4
434,KO,2010-05-07,17.66261864,43535600,2010,4
439,KO,2010-05-10,18.1220417,35311400,2010,4
444,KO,2010-05-11,17.97783852,23165200,2010,4
449,KO,2010-05-12,18.11532974,24005400,2010,4
454,KO,2010-05-13,17.9376049,19319800,2010,4
459,KO,2010-05-14,17.88730621,25868200,2010,4
464,KO,2010-05-17,17.91077423,17393400,2010,4
469,KO,2010-05-18,17.80681992,20435600,2010,4
474,KO,2010-05-19,17.81352615,21119200,2010,4
479,KO,2010-05-20,17.28368187,29290400,2010,4
484,KO,2010-05-21,17.30044365,34233400,2010,4
489,KO,2010-05-24,17.2568512,16832600,2010,4
494,KO,2010-05-25,16.97515869,28693800,2010,4
499,KO,2010-05-26,16.79407692,32607800,2010,4
504,KO,2010-05-27,17.17972183,22663600,2010,4
509,KO,2010-05-28,17.23673058,23577000,2010,4
514,KO,2010-06-01,17.19984436,24274800,2010,4
519,KO,2010-06-02,17.57542992,18742200,2010,4
524,KO,2010-06-03,17.6894455,23564400,2010,4
529,KO,2010-06-04,17.19313812,23942800,2010,4
534,KO,2010-06-07,17.03552818,20177800,2010,4
539,KO,2010-06-08,17.29038239,22429800,2010,4
544,KO,2010-06-09,17.21996498,17645800,2010,4
549,KO,2010-06-10,17.58884811,18790000,2010,4
554,KO,2010-06-11,17.61612892,14946000,2010,4
559,KO,2010-06-14,17.56837845,13656400,2010,4
564,KO,2010-06-15,17.79689598,16368600,2010,4
569,KO,2010-06-16,17.87192726,16784800,2010,4
574,KO,2010-06-17,17.85828781,20740200,2010,4
579,KO,2010-06-18,17.84123421,28405800,2010,4
584,KO,2010-06-21,17.8992157,18346400,2010,4
589,KO,2010-06-22,17.8923912,20805000,2010,4
594,KO,2010-06-23,17.81735992,20718000,2010,4
599,KO,2010-06-24,17.66729164,17401400,2010,4
604,KO,2010-06-25,17.14204216,57969600,2010,4
609,KO,2010-06-28,17.4217186,23525400,2010,4
614,KO,2010-06-29,17.16592216,23502600,2010,4
619,KO,2010-06-30,17.09429359,21933800,2010,4
624,KO,2010-07-01,17.06359863,26030800,2010,4
629,KO,2010-07-02,17.0704174,16270200,2010,4
634,KO,2010-07-06,17.20002556,18338200,2010,4
639,KO,2010-07-07,17.55474091,23480000,2010,4
644,KO,2010-07-08,17.87875175,21562600,2010,4
649,KO,2010-07-09,17.87192726,12948000,2010,4
654,KO,2010-07-12,17.8889904,10770600,2010,4
659,KO,2010-07-13,17.98106956,13706400,2010,4
664,KO,2010-07-14,18.01518059,12392600,2010,4
669,KO,2010-07-15,18.0254097,14970600,2010,4
674,KO,2010-07-16,17.86169624,19563800,2010,4
679,KO,2010-07-19,17.82758713,11367400,2010,4
684,KO,2010-07-20,18.15843201,19539000,2010,4
689,KO,2010-07-21,18.44492149,36364000,2010,4
694,KO,2010-07-22,18.50631523,20692000,2010,4
699,KO,2010-07-23,18.67343903,16177400,2010,4
704,KO,2010-07-26,18.73823738,13305800,2010,4
709,KO,2010-07-27,18.77576065,17905400,2010,4
714,KO,2010-07-28,18.71777534,12954800,2010,4
719,KO,2010-07-29,18.75529289,18292600,2010,4
724,KO,2010-07-30,18.79622459,16672600,2010,4
729,KO,2010-08-02,19.23961067,32091200,2010,4
734,KO,2010-08-03,19.22937584,15427400,2010,4
739,KO,2010-08-04,19.28735542,11974400,2010,4
744,KO,2010-08-05,19.2259655,15099800,2010,4
749,KO,2010-08-06,19.35557556,18090600,2010,4
754,KO,2010-08-09,19.47835541,18731000,2010,4
759,KO,2010-08-10,19.43401146,15376000,2010,4
764,KO,2010-08-11,19.11341858,24302000,2010,4
769,KO,2010-08-12,18.99404526,18782800,2010,4
774,KO,2010-08-13,19.00768089,14906800,2010,4
779,KO,2010-08-16,19.0588398,13958400,2010,4
784,KO,2010-08-17,19.14069557,18060600,2010,4
789,KO,2010-08-18,19.04520226,16616800,2010,4
794,KO,2010-08-19,18.85420418,18781400,2010,4
799,KO,2010-08-20,18.86102295,19263200,2010,4
804,KO,2010-08-23,18.96334076,15240000,2010,4
809,KO,2010-08-24,18.9838047,24366400,2010,4
814,KO,2010-08-25,18.89172173,15853800,2010,4
819,KO,2010-08-26,18.81327629,14817400,2010,4
824,KO,2010-08-27,19.15434647,19665600,2010,4
829,KO,2010-08-30,18.9462986,10220000,2010,4
834,KO,2010-08-31,19.0588398,18567800,2010,4
839,KO,2010-09-01,19.54656982,24166000,2010,4
844,KO,2010-09-02,19.57044792,14701200,2010,4
849,KO,2010-09-03,19.63184166,14865400,2010,4
854,KO,2010-09-07,19.65571213,14392200,2010,4
859,KO,2010-09-08,19.72392654,18378800,2010,4
864,KO,2010-09-09,19.88082314,18106600,2010,4
869,KO,2010-09-10,19.95926285,18445600,2010,4
874,KO,2010-09-13,20.09431076,18019600,2010,4
879,KO,2010-09-14,19.94194221,20985200,2010,4
884,KO,2010-09-15,19.88307953,17402400,2010,4
889,KO,2010-09-16,19.91425133,16574000,2010,4
894,KO,2010-09-17,19.93155861,19971200,2010,4
899,KO,2010-09-20,20.07353592,14062200,2010,4
904,KO,2010-09-21,20.12201118,14754000,2010,4
909,KO,2010-09-22,20.16356087,15176000,2010,4
914,KO,2010-09-23,20.038908,12696000,2010,4
919,KO,2010-09-24,20.29861069,13812000,2010,4
924,KO,2010-09-27,20.2916832,10544400,2010,4
929,KO,2010-09-28,20.46481895,19884000,2010,4
934,KO,2010-09-29,20.34708595,15742000,2010,4
939,KO,2010-09-30,20.26398659,15849600,2010,4
944,KO,2010-10-01,20.47175026,16454400,2010,4
949,KO,2010-10-04,20.38864326,11523800,2010,4
954,KO,2010-10-05,20.65873909,20063000,2010,4
959,KO,2010-10-06,20.70721626,14123400,2010,4
964,KO,2010-10-07,20.58255577,14960800,2010,4
969,KO,2010-10-08,20.57216644,16189400,2010,4
974,KO,2010-10-11,20.62410927,12997000,2010,4
979,KO,2010-10-12,20.63796043,16164400,2010,4
984,KO,2010-10-13,20.75568771,24011000,2010,4
989,KO,2010-10-14,20.74530411,14491600,2010,4
994,KO,2010-10-15,20.75568771,19697600,2010,4
999,KO,2010-10-18,20.77646828,19661800,2010,4
1004,KO,2010-10-19,20.89420891,35052800,2010,4
1009,KO,2010-10-20,21.17468262,32398000,2010,4
1014,KO,2010-10-21,21.28549385,23266400,2010,4
1019,KO,2010-10-22,21.33396721,9534600,2010,4
1024,KO,2010-10-25,21.12620735,21228200,2010,4
1029,KO,2010-10-26,21.20585251,15502200,2010,4
1034,KO,2010-10-27,21.1885376,19029400,2010,4
1039,KO,2010-10-28,21.19546318,16533600,2010,4
1044,KO,2010-10-29,21.23355675,14239600,2010,4
1049,KO,2010-11-01,21.36859894,17996800,2010,4
1054,KO,2010-11-02,21.42054176,13196000,2010,4
1059,KO,2010-11-03,21.45170212,15687400,2010,4
1064,KO,2010-11-04,21.6248455,27487000,2010,4
1069,KO,2010-11-05,21.66986275,16013800,2010,4
1074,KO,2010-11-08,21.62830162,11142200,2010,4
1079,KO,2010-11-09,21.69063568,16637600,2010,4
1084,KO,2010-11-10,21.6594696,18013800,2010,4
1089,KO,2010-11-11,21.74603653,16253600,2010,4
1094,KO,2010-11-12,21.78759003,20022800,2010,4
1099,KO,2010-11-15,21.80144691,22949400,2010,4
1104,KO,2010-11-16,21.49671555,23609000,2010,4
1109,KO,2010-11-17,21.64908218,16749200,2010,4
1114,KO,2010-11-18,22.10616684,41436000,2010,4
1119,KO,2010-11-19,22.27237511,40774800,2010,4
1124,KO,2010-11-22,22.2550602,33680600,2010,4
1129,KO,2010-11-23,22.02998352,17662200,2010,4
1134,KO,2010-11-24,22.37278938,16093000,2010,4
1139,KO,2010-11-26,22.19965363,9016800,2010,4
1144,KO,2010-11-29,22.25583076,22397800,2010,4
1149,KO,2010-11-30,22.17858505,23550600,2010,4
1154,KO,2010-12-01,22.715765,20951600,2010,4
1159,KO,2010-12-02,22.78598976,22773600,2010,4
1164,KO,2010-12-03,22.64554596,20677800,2010,4
1169,KO,2010-12-06,22.46648979,22221600,2010,4
1174,KO,2010-12-07,22.51915359,19714600,2010,4
1179,KO,2010-12-08,22.60692978,18226600,2010,4
1184,KO,2010-12-09,22.76140976,19622400,2010,4
1189,KO,2010-12-10,22.69821358,17909400,2010,4
1194,KO,2010-12-13,22.76843262,18748400,2010,4
1199,KO,2010-12-14,22.43489075,27936800,2010,4
1204,KO,2010-12-15,22.72980499,26126600,2010,4
1209,KO,2010-12-16,22.9404583,28817200,2010,4
1214,KO,2010-12-17,23.06685638,29294200,2010,4
1219,KO,2010-12-20,22.92993164,18271400,2010,4
1224,KO,2010-12-21,22.99312782,18720200,2010,4
1229,KO,2010-12-22,23.0282383,15419800,2010,4
1234,KO,2010-12-23,23.02473259,13063600,2010,4
1239,KO,2010-12-27,22.84566498,9923800,2010,4
1244,KO,2010-12-28,22.94748878,9861600,2010,4
1249,KO,2010-12-29,22.97908211,8747200,2010,4
1254,KO,2010-12-30,22.99664116,9285800,2010,4
1259,KO,2010-12-31,23.09143448,10773400,2010,4
1264,KO,2011-01-03,22.89834023,18945600,2011,9
1269,KO,2011-01-04,22.42434883,27940400,2011,9
1274,KO,2011-01-05,22.29093933,34379000,2011,9
1279,KO,2011-01-06,22.12944412,21712400,2011,9
1284,KO,2011-01-07,22.0908165,16592800,2011,9
1289,KO,2011-01-10,22.13996887,14904600,2011,9
1294,KO,2011-01-11,22.01006508,15504000,2011,9
1299,KO,2011-01-12,22.1329422,14223200,2011,9
1304,KO,2011-01-13,22.25934219,17947600,2011,9
1309,KO,2011-01-14,22.16454887,12631400,2011,9
1314,KO,2011-01-18,22.28743362,16344000,2011,9
1319,KO,2011-01-19,22.26636314,18326800,2011,9
1324,KO,2011-01-20,22.09433365,20580000,2011,9
1329,KO,2011-01-21,22.0381546,16708200,2011,9
1334,KO,2011-01-24,22.20667839,15062800,2011,9
1339,KO,2011-01-25,22.10486984,18195800,2011,9
1344,KO,2011-01-26,22.10486984,13657000,2011,9
1349,KO,2011-01-27,22.01358032,13520400,2011,9
1354,KO,2011-01-28,21.84154129,23842400,2011,9
1359,KO,2011-01-31,22.06624222,15717800,2011,9
1364,KO,2011-02-01,22.13645554,16028000,2011,9
1369,KO,2011-02-02,22.06975174,15595200,2011,9
1374,KO,2011-02-03,21.96793556,12997400,2011,9
1379,KO,2011-02-04,21.96442795,9374600,2011,9
1384,KO,2011-02-07,21.95038033,12012800,2011,9
1389,KO,2011-02-08,22.07326317,13056800,2011,9
1394,KO,2011-02-09,22.17156601,29979600,2011,9
1399,KO,2011-02-10,22.30849838,18352400,2011,9
1404,KO,2011-02-11,22.31903458,19098000,2011,9
1409,KO,2011-02-14,22.1680603,12122600,2011,9
1414,KO,2011-02-15,22.18561554,16289200,2011,9
1419,KO,2011-02-16,22.25934219,12992800,2011,9
1424,KO,2011-02-17,22.66310501,18450600,2011,9
1429,KO,2011-02-18,22.66310501,24652400,2011,9
1434,KO,2011-02-22,22.38573456,17950200,2011,9
1439,KO,2011-02-23,22.43840408,18192200,2011,9
1444,KO,2011-02-24,22.4278698,17057000,2011,9
1449,KO,2011-02-25,22.57883644,11435400,2011,9
1454,KO,2011-02-28,22.4419136,19370000,2011,9
1459,KO,2011-03-01,22.78950119,31084000,2011,9
1464,KO,2011-03-02,22.62096786,20776000,2011,9
1469,KO,2011-03-03,23.02121353,29005800,2011,9
1474,KO,2011-03-04,22.89482498,23050800,2011,9
1479,KO,2011-03-07,22.89834023,23630000,2011,9
1484,KO,2011-03-08,23.04579544,20717600,2011,9
