Article_ID,Title,Author,Ticker,Date,Year,Content,TY,TD
931891,This is only a sample title.,Valuentum,KO,2012-10-18,2012,This is only a sample content.,14,3529.0
931921,This is only a sample title.,AppHead,MSFT,2012-10-18,2012,This is only a sample content.,15,3530.0
932501,This is only a sample title.,Tradevestor,AMZN,2012-10-18,2012,This is only a sample content.,12,3527.0
934051,This is only a sample title.,SA Transcripts,MSFT,2012-10-18,2012,This is only a sample content.,15,3530.0
934611,This is only a sample title.,The Value Investor,MSFT,2012-10-19,2012,This is only a sample content.,15,3535.0
935351,This is only a sample title.,Bidness Etc,MSFT,2012-10-19,2012,This is only a sample content.,15,3535.0
935621,This is only a sample title.,Trefis,MSFT,2012-10-19,2012,This is only a sample content.,15,3535.0
936171,This is only a sample title.,Jiang Zhang,AMZN,2012-10-19,2012,This is only a sample content.,12,3532.0
936641,This is only a sample title.,Hawkinvest,MSFT,2012-10-20,2012,This is only a sample content.,15,
937321,This is only a sample title.,YCharts,AMZN,2012-10-21,2012,This is only a sample content.,12,
937771,This is only a sample title.,Ashraf Eassa,MSFT,2012-10-22,2012,This is only a sample content.,15,3540.0
937991,This is only a sample title.,The Value Investor,KO,2012-10-22,2012,This is only a sample content.,14,3539.0
938331,This is only a sample title.,Tradevestor,AAPL,2012-10-22,2012,This is only a sample content.,11,3536.0
938431,This is only a sample title.,Adam Levine-Weinberg,AAPL,2012-10-22,2012,This is only a sample content.,11,3536.0
938921,This is only a sample title.,TechCrunch,MSFT,2012-10-22,2012,This is only a sample content.,15,3540.0
939131,This is only a sample title.,Doctor Dividend,KO,2012-10-22,2012,This is only a sample content.,14,3539.0
940311,This is only a sample title.,Helix Investment Research,MSFT,2012-10-23,2012,This is only a sample content.,15,3545.0
940421,This is only a sample title.,Valuentum,MSFT,2012-10-23,2012,This is only a sample content.,15,3545.0
940511,This is only a sample title.,MLP Trader,MSFT,2012-10-23,2012,This is only a sample content.,15,3545.0
940631,This is only a sample title.,The Investing Engineer,KO,2012-10-23,2012,This is only a sample content.,14,3544.0
940981,This is only a sample title.,Smart Equity,MSFT,2012-10-23,2012,This is only a sample content.,15,3545.0
941141,This is only a sample title.,The Ugly Truth,AAPL,2012-10-23,2012,This is only a sample content.,11,3541.0
941191,This is only a sample title.,David Guarino,KO,2012-10-23,2012,This is only a sample content.,14,3544.0
941261,This is only a sample title.,Selerity Research,AMZN,2012-10-23,2012,This is only a sample content.,12,3542.0
941431,This is only a sample title.,Paul Zimbardo,AAPL,2012-10-23,2012,This is only a sample content.,11,3541.0
941811,This is only a sample title.,Bidness Etc,KO,2012-10-23,2012,This is only a sample content.,14,3544.0
941901,This is only a sample title.,Dana Blankenhorn,AAPL,2012-10-23,2012,This is only a sample content.,11,3541.0
942041,This is only a sample title.,SogoTrade,AAPL,2012-10-23,2012,This is only a sample content.,11,3541.0
942301,This is only a sample title.,Selerity Research,AAPL,2012-10-23,2012,This is only a sample content.,11,3541.0
942311,This is only a sample title.,Saibus Research,KO,2012-10-23,2012,This is only a sample content.,14,3544.0
942341,This is only a sample title.,ChuckJones,AAPL,2012-10-23,2012,This is only a sample content.,11,3541.0
942551,This is only a sample title.,Arne Alsin,AMZN,2012-10-23,2012,This is only a sample content.,12,3542.0
943771,This is only a sample title.,George Acs,AAPL,2012-10-23,2012,This is only a sample content.,11,3541.0
944051,This is only a sample title.,Paulo Santos,AMZN,2012-10-23,2012,This is only a sample content.,12,3542.0
944171,This is only a sample title.,Matthew Frankel,AAPL,2012-10-23,2012,This is only a sample content.,11,3541.0
944731,This is only a sample title.,Christopher Cowan,AAPL,2012-10-24,2012,This is only a sample content.,11,3546.0
944991,This is only a sample title.,Scott Rothbort,AAPL,2012-10-24,2012,This is only a sample content.,11,3546.0
945051,This is only a sample title.,Saibus Research,MSFT,2012-10-24,2012,This is only a sample content.,15,3550.0
945171,This is only a sample title.,Bill Maurer,AAPL,2012-10-24,2012,This is only a sample content.,11,3546.0
945631,This is only a sample title.,John Kozey,AMZN,2012-10-24,2012,This is only a sample content.,12,3547.0
946131,This is only a sample title.,Jacob Steinberg,MSFT,2012-10-24,2012,This is only a sample content.,15,3550.0
946271,This is only a sample title.,Bidness Etc,AAPL,2012-10-24,2012,This is only a sample content.,11,3546.0
946431,This is only a sample title.,Dr. Terry Allen,AAPL,2012-10-24,2012,This is only a sample content.,11,3546.0
946551,This is only a sample title.,Intangible Valuation,IBM,2012-10-24,2012,This is only a sample content.,13,3548.0
946791,This is only a sample title.,Andy Batts,AAPL,2012-10-24,2012,This is only a sample content.,11,3546.0
946991,This is only a sample title.,AnecdotalEmpiricist,AAPL,2012-10-24,2012,This is only a sample content.,11,3546.0
947511,This is only a sample title.,Felix Salmon,AAPL,2012-10-24,2012,This is only a sample content.,11,3546.0
949371,This is only a sample title.,Midnight Trader,AMZN,2012-10-25,2012,This is only a sample content.,12,3552.0
949751,This is only a sample title.,WhisperNumber,AAPL,2012-10-25,2012,This is only a sample content.,11,3551.0
949831,This is only a sample title.,Sinjjn Smythe,AAPL,2012-10-25,2012,This is only a sample content.,11,3551.0
950181,This is only a sample title.,Dana Blankenhorn,MSFT,2012-10-25,2012,This is only a sample content.,15,3555.0
950741,This is only a sample title.,Matt Schilling,AAPL,2012-10-25,2012,This is only a sample content.,11,3551.0
950891,This is only a sample title.,SogoTrade,AMZN,2012-10-25,2012,This is only a sample content.,12,3552.0
952251,This is only a sample title.,Bill Maurer,AAPL,2012-10-25,2012,This is only a sample content.,11,3551.0
952971,This is only a sample title.,SA Transcripts,AAPL,2012-10-25,2012,This is only a sample content.,11,3551.0
953361,This is only a sample title.,Saibus Research,AAPL,2012-10-26,2012,This is only a sample content.,11,3556.0
953461,This is only a sample title.,SA Transcripts,AMZN,2012-10-26,2012,This is only a sample content.,12,3557.0
953631,This is only a sample title.,TechCrunch,AAPL,2012-10-26,2012,This is only a sample content.,11,3556.0
953651,This is only a sample title.,TechCrunch,MSFT,2012-10-26,2012,This is only a sample content.,15,3560.0
954111,This is only a sample title.,Dana Blankenhorn,AAPL,2012-10-26,2012,This is only a sample content.,11,3556.0
954381,This is only a sample title.,George Kesarios,AAPL,2012-10-26,2012,This is only a sample content.,11,3556.0
954511,This is only a sample title.,Valuentum,AAPL,2012-10-26,2012,This is only a sample content.,11,3556.0
954951,This is only a sample title.,Paulo Santos,AMZN,2012-10-26,2012,This is only a sample content.,12,3557.0
955211,This is only a sample title.,Marc Gerstein,AMZN,2012-10-26,2012,This is only a sample content.,12,3557.0
955521,This is only a sample title.,IncomeHunter,AAPL,2012-10-26,2012,This is only a sample content.,11,3556.0
956051,This is only a sample title.,The Financial Lexicon,AAPL,2012-10-26,2012,This is only a sample content.,11,3556.0
956181,This is only a sample title.,Paulo Santos,AMZN,2012-10-26,2012,This is only a sample content.,12,3557.0
956301,This is only a sample title.,StockSaints,MSFT,2012-10-26,2012,This is only a sample content.,15,3560.0
956901,This is only a sample title.,Adam Levine-Weinberg,AMZN,2012-10-27,2012,This is only a sample content.,12,
957131,This is only a sample title.,Equity Bytes,KO,2012-10-28,2012,This is only a sample content.,14,
957571,This is only a sample title.,Trefis,AMZN,2012-10-28,2012,This is only a sample content.,12,
957601,This is only a sample title.,Posts At Eventide,AAPL,2012-10-28,2012,This is only a sample content.,11,
957901,This is only a sample title.,Dr. Duru,AMZN,2012-10-29,2012,This is only a sample content.,12,
958091,This is only a sample title.,Bill Maurer,AMZN,2012-10-29,2012,This is only a sample content.,12,
958231,This is only a sample title.,TechCrunch,AMZN,2012-10-29,2012,This is only a sample content.,12,
958571,This is only a sample title.,Dividends4Life,MSFT,2012-10-29,2012,This is only a sample content.,15,
958801,This is only a sample title.,Ashraf Eassa,AAPL,2012-10-29,2012,This is only a sample content.,11,
959121,This is only a sample title.,Andy Batts,MSFT,2012-10-29,2012,This is only a sample content.,15,
959131,This is only a sample title.,Paulo Santos,AMZN,2012-10-29,2012,This is only a sample content.,12,
959251,This is only a sample title.,Stock Gamer,IBM,2012-10-29,2012,This is only a sample content.,13,
959291,This is only a sample title.,Scott Murray,AAPL,2012-10-29,2012,This is only a sample content.,11,
959351,This is only a sample title.,BubbleBustInvesting,AMZN,2012-10-29,2012,This is only a sample content.,12,
960501,This is only a sample title.,Stock Gamer,MSFT,2012-10-30,2012,This is only a sample content.,15,
961011,This is only a sample title.,Brad Stanger,MSFT,2012-10-30,2012,This is only a sample content.,15,
961331,This is only a sample title.,Paulo Santos,AAPL,2012-10-30,2012,This is only a sample content.,11,
961471,This is only a sample title.,Dana Blankenhorn,MSFT,2012-10-30,2012,This is only a sample content.,15,
961911,This is only a sample title.,Mark W. Bertolin,AMZN,2012-10-30,2012,This is only a sample content.,12,
962571,This is only a sample title.,Valuentum,AMZN,2012-10-30,2012,This is only a sample content.,12,
963911,This is only a sample title.,Alexander J. Poulos,AAPL,2012-10-31,2012,This is only a sample content.,11,3561.0
963961,This is only a sample title.,Shareholders Unite,MSFT,2012-10-31,2012,This is only a sample content.,15,3565.0
964001,This is only a sample title.,Adam Levine-Weinberg,AAPL,2012-10-31,2012,This is only a sample content.,11,3561.0
964131,This is only a sample title.,The Ugly Truth,AAPL,2012-10-31,2012,This is only a sample content.,11,3561.0
964201,This is only a sample title.,Saibus Research,AMZN,2012-10-31,2012,This is only a sample content.,12,3562.0
964281,This is only a sample title.,Helix Investment Research,AAPL,2012-10-31,2012,This is only a sample content.,11,3561.0
964581,This is only a sample title.,TechCrunch,AAPL,2012-10-31,2012,This is only a sample content.,11,3561.0
964631,This is only a sample title.,Zvi Bar,AAPL,2012-10-31,2012,This is only a sample content.,11,3561.0
965081,This is only a sample title.,Steve Auger,AAPL,2012-10-31,2012,This is only a sample content.,11,3561.0
965141,This is only a sample title.,Bidness Etc,MSFT,2012-10-31,2012,This is only a sample content.,15,3565.0
966211,This is only a sample title.,IncomeHunter,MSFT,2012-10-31,2012,This is only a sample content.,15,3565.0
966821,This is only a sample title.,Saibus Research,AAPL,2012-10-31,2012,This is only a sample content.,11,3561.0
967921,This is only a sample title.,Kyle Spencer,AAPL,2012-11-01,2012,This is only a sample content.,11,3566.0
967961,This is only a sample title.,Todd Campbell,MSFT,2012-11-01,2012,This is only a sample content.,15,3570.0
968181,This is only a sample title.,Parsimony Investment Research,AAPL,2012-11-01,2012,This is only a sample content.,11,3566.0
968251,This is only a sample title.,Cris Frangold,AMZN,2012-11-01,2012,This is only a sample content.,12,3567.0
968381,This is only a sample title.,Timing Best Buy,AAPL,2012-11-01,2012,This is only a sample content.,11,3566.0
968561,This is only a sample title.,Saibus Research,IBM,2012-11-01,2012,This is only a sample content.,13,3568.0
968611,This is only a sample title.,Scott Murray,AAPL,2012-11-01,2012,This is only a sample content.,11,3566.0
969091,This is only a sample title.,Lucas Krupinski,MSFT,2012-11-01,2012,This is only a sample content.,15,3570.0
970601,This is only a sample title.,Dave Dierking,AMZN,2012-11-01,2012,This is only a sample content.,12,3567.0
972451,This is only a sample title.,Valuentum,AAPL,2012-11-02,2012,This is only a sample content.,11,3571.0
973031,This is only a sample title.,"Brian Gilmartin, CFA",AAPL,2012-11-02,2012,This is only a sample content.,11,3571.0
973211,This is only a sample title.,Loungin,AAPL,2012-11-02,2012,This is only a sample content.,11,3571.0
973751,This is only a sample title.,Ashraf Eassa,MSFT,2012-11-02,2012,This is only a sample content.,15,3575.0
974251,This is only a sample title.,TechCrunch,MSFT,2012-11-02,2012,This is only a sample content.,15,3575.0
974651,This is only a sample title.,Parsimony Investment Research,AAPL,2012-11-02,2012,This is only a sample content.,11,3571.0
974711,This is only a sample title.,The Financial Lexicon,AAPL,2012-11-02,2012,This is only a sample content.,11,3571.0
976041,This is only a sample title.,Ashraf Eassa,AAPL,2012-11-03,2012,This is only a sample content.,11,
976901,This is only a sample title.,StopAlerts,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
977721,This is only a sample title.,Posts At Eventide,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
978091,This is only a sample title.,KRV,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
978231,This is only a sample title.,George Kesarios,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
978351,This is only a sample title.,Bret Jensen,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
978401,This is only a sample title.,Paulo Santos,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
978501,This is only a sample title.,Erick McKitterick,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
978511,This is only a sample title.,Dana Blankenhorn,MSFT,2012-11-05,2012,This is only a sample content.,15,3580.0
978761,This is only a sample title.,Regarded Solutions,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
979771,This is only a sample title.,Saibus Research,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
979801,This is only a sample title.,Parsimony Investment Research,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
979911,This is only a sample title.,Bespoke Investment Group,AAPL,2012-11-05,2012,This is only a sample content.,11,3576.0
980221,This is only a sample title.,TechCrunch,MSFT,2012-11-05,2012,This is only a sample content.,15,3580.0
980841,This is only a sample title.,Matthew Dow,AAPL,2012-11-06,2012,This is only a sample content.,11,3581.0
982281,This is only a sample title.,Paulo Santos,AMZN,2012-11-06,2012,This is only a sample content.,12,3582.0
982511,This is only a sample title.,StockRiters,MSFT,2012-11-06,2012,This is only a sample content.,15,3585.0
982631,This is only a sample title.,George Kesarios,MSFT,2012-11-06,2012,This is only a sample content.,15,3585.0
984401,This is only a sample title.,Efficient Alpha,AAPL,2012-11-06,2012,This is only a sample content.,11,3581.0
984871,This is only a sample title.,E.W. Barnaba,MSFT,2012-11-06,2012,This is only a sample content.,15,3585.0
985071,This is only a sample title.,Jae Jun,IBM,2012-11-06,2012,This is only a sample content.,13,3583.0
988181,This is only a sample title.,Zvi Bar,AAPL,2012-11-07,2012,This is only a sample content.,11,3586.0
989541,This is only a sample title.,Valuentum,IBM,2012-11-08,2012,This is only a sample content.,13,3593.0
989801,This is only a sample title.,George Kesarios,AAPL,2012-11-08,2012,This is only a sample content.,11,3591.0
989971,This is only a sample title.,Luis Aranda,MSFT,2012-11-08,2012,This is only a sample content.,15,3595.0
990291,This is only a sample title.,Benedict Tubuo (Beevest),AAPL,2012-11-08,2012,This is only a sample content.,11,3591.0
990471,This is only a sample title.,Intelligent Speculator,AMZN,2012-11-08,2012,This is only a sample content.,12,3592.0
990631,This is only a sample title.,Todd Campbell,AAPL,2012-11-08,2012,This is only a sample content.,11,3591.0
991271,This is only a sample title.,Bachar Samawi,AAPL,2012-11-08,2012,This is only a sample content.,11,3591.0
991371,This is only a sample title.,Austin Mading,MSFT,2012-11-08,2012,This is only a sample content.,15,3595.0
991571,This is only a sample title.,Chuck Carnevale,AAPL,2012-11-08,2012,This is only a sample content.,11,3591.0
992321,This is only a sample title.,Bespoke Investment Group,AAPL,2012-11-08,2012,This is only a sample content.,11,3591.0
992411,This is only a sample title.,TechCrunch,AMZN,2012-11-08,2012,This is only a sample content.,12,3592.0
992451,This is only a sample title.,Cris Frangold,AMZN,2012-11-08,2012,This is only a sample content.,12,3592.0
992631,This is only a sample title.,Shareholders Unite,AAPL,2012-11-08,2012,This is only a sample content.,11,3591.0
992811,This is only a sample title.,Richard Shaw,AAPL,2012-11-08,2012,This is only a sample content.,11,3591.0
993831,This is only a sample title.,Sean Iddings,IBM,2012-11-08,2012,This is only a sample content.,13,3593.0
994021,This is only a sample title.,Philip Mause,AAPL,2012-11-09,2012,This is only a sample content.,11,3596.0
994611,This is only a sample title.,Colin Lea,KO,2012-11-09,2012,This is only a sample content.,14,3599.0
995631,This is only a sample title.,Ashraf Eassa,AAPL,2012-11-09,2012,This is only a sample content.,11,3596.0
995911,This is only a sample title.,Greentech Media,IBM,2012-11-09,2012,This is only a sample content.,13,3598.0
996511,This is only a sample title.,Parsimony Investment Research,AAPL,2012-11-09,2012,This is only a sample content.,11,3596.0
996551,This is only a sample title.,Stock Gamer,KO,2012-11-09,2012,This is only a sample content.,14,3599.0
996821,This is only a sample title.,Eli Inkrot,KO,2012-11-09,2012,This is only a sample content.,14,3599.0
997751,This is only a sample title.,Bret Jensen,MSFT,2012-11-10,2012,This is only a sample content.,15,
998201,This is only a sample title.,atmabus,AMZN,2012-11-11,2012,This is only a sample content.,12,
999261,This is only a sample title.,Kevin Frankola,AAPL,2012-11-12,2012,This is only a sample content.,11,3601.0
999781,This is only a sample title.,TechCrunch,AAPL,2012-11-12,2012,This is only a sample content.,11,3601.0
999901,This is only a sample title.,J. M. Manness,AAPL,2012-11-12,2012,This is only a sample content.,11,3601.0
1000621,This is only a sample title.,David Weinstein,AAPL,2012-11-12,2012,This is only a sample content.,11,3601.0
1001451,This is only a sample title.,Derek Chipman,AAPL,2012-11-12,2012,This is only a sample content.,11,3601.0
1002031,This is only a sample title.,Andrew Kradjel,AMZN,2012-11-13,2012,This is only a sample content.,12,3607.0
1002091,This is only a sample title.,Rick Whittlesey,AMZN,2012-11-13,2012,This is only a sample content.,12,3607.0
1002261,This is only a sample title.,Mathias Holmstr�m,AAPL,2012-11-13,2012,This is only a sample content.,11,3606.0
1002351,This is only a sample title.,Tim Travis,AAPL,2012-11-13,2012,This is only a sample content.,11,3606.0
1002391,This is only a sample title.,TechCrunch,MSFT,2012-11-13,2012,This is only a sample content.,15,3610.0
1002431,This is only a sample title.,TechCrunch,MSFT,2012-11-13,2012,This is only a sample content.,15,3610.0
1002601,This is only a sample title.,Joe Springer,AAPL,2012-11-13,2012,This is only a sample content.,11,3606.0
1002921,This is only a sample title.,TechCrunch,AMZN,2012-11-13,2012,This is only a sample content.,12,3607.0
1003551,This is only a sample title.,Karl Denninger,AAPL,2012-11-13,2012,This is only a sample content.,11,3606.0
1004371,This is only a sample title.,Saibus Research,AAPL,2012-11-13,2012,This is only a sample content.,11,3606.0
1004641,This is only a sample title.,Wim Lewi,AAPL,2012-11-13,2012,This is only a sample content.,11,3606.0
1004711,This is only a sample title.,Joseph Harry,MSFT,2012-11-13,2012,This is only a sample content.,15,3610.0
1004751,This is only a sample title.,George Kesarios,MSFT,2012-11-13,2012,This is only a sample content.,15,3610.0
1004861,This is only a sample title.,Richard Shaw,MSFT,2012-11-13,2012,This is only a sample content.,15,3610.0
1005821,This is only a sample title.,Paul Zimbardo,AAPL,2012-11-14,2012,This is only a sample content.,11,3611.0
1006141,This is only a sample title.,Muhammad Bazil,KO,2012-11-14,2012,This is only a sample content.,14,3614.0
1006581,This is only a sample title.,Bill Maurer,AAPL,2012-11-14,2012,This is only a sample content.,11,3611.0
1006651,This is only a sample title.,Bidness Etc,AAPL,2012-11-14,2012,This is only a sample content.,11,3611.0
1006831,This is only a sample title.,Dana Blankenhorn,AMZN,2012-11-14,2012,This is only a sample content.,12,3612.0
1006841,This is only a sample title.,Bret Kenwell,KO,2012-11-14,2012,This is only a sample content.,14,3614.0
1007201,This is only a sample title.,Portfolio Management 101,AAPL,2012-11-14,2012,This is only a sample content.,11,3611.0
1008171,This is only a sample title.,Gary Morton,AAPL,2012-11-14,2012,This is only a sample content.,11,3611.0
1009331,This is only a sample title.,Jason Schwarz,AAPL,2012-11-14,2012,This is only a sample content.,11,3611.0
1010021,This is only a sample title.,KRV,AAPL,2012-11-15,2012,This is only a sample content.,11,3616.0
1010041,This is only a sample title.,Adam Levine-Weinberg,AMZN,2012-11-15,2012,This is only a sample content.,12,3617.0
1010201,This is only a sample title.,Dennis Baker,AAPL,2012-11-15,2012,This is only a sample content.,11,3616.0
1010901,This is only a sample title.,Shareholders Unite,AAPL,2012-11-15,2012,This is only a sample content.,11,3616.0
1010981,This is only a sample title.,Tradevestor,AAPL,2012-11-15,2012,This is only a sample content.,11,3616.0
1011101,This is only a sample title.,Bret Jensen,AAPL,2012-11-15,2012,This is only a sample content.,11,3616.0
1011191,This is only a sample title.,TechCrunch,AMZN,2012-11-15,2012,This is only a sample content.,12,3617.0
1011291,This is only a sample title.,Adam Levine-Weinberg,AAPL,2012-11-15,2012,This is only a sample content.,11,3616.0
1011871,This is only a sample title.,Robert Anders,AAPL,2012-11-15,2012,This is only a sample content.,11,3616.0
1012181,This is only a sample title.,The Financial Lexicon,AAPL,2012-11-15,2012,This is only a sample content.,11,3616.0
1013681,This is only a sample title.,Howard Reisman,AAPL,2012-11-16,2012,This is only a sample content.,11,3621.0
1014421,This is only a sample title.,Jonathan Verenger,AAPL,2012-11-16,2012,This is only a sample content.,11,3621.0
1014911,This is only a sample title.,Bobby Moore,MSFT,2012-11-16,2012,This is only a sample content.,15,3625.0
1014981,This is only a sample title.,Chuck Carnevale,MSFT,2012-11-16,2012,This is only a sample content.,15,3625.0
1015291,This is only a sample title.,Jason Schwarz,AAPL,2012-11-17,2012,This is only a sample content.,11,
1015521,This is only a sample title.,Chandrasekhar Rajagopalan,AAPL,2012-11-17,2012,This is only a sample content.,11,
1015591,This is only a sample title.,KRV,AAPL,2012-11-17,2012,This is only a sample content.,11,
1015611,This is only a sample title.,Bret Jensen,AAPL,2012-11-17,2012,This is only a sample content.,11,
1016801,This is only a sample title.,Matthew Dow,MSFT,2012-11-19,2012,This is only a sample content.,15,3630.0
1016991,This is only a sample title.,Ashraf Eassa,MSFT,2012-11-19,2012,This is only a sample content.,15,3630.0
1017741,This is only a sample title.,The Ugly Truth,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1017841,This is only a sample title.,Bret Jensen,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1017881,This is only a sample title.,Abhishek Chikara,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1017991,This is only a sample title.,Paul Zimbardo,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1018071,This is only a sample title.,J. M. Manness,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1018171,This is only a sample title.,Dana Blankenhorn,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1018401,This is only a sample title.,E.W. Barnaba,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1018421,This is only a sample title.,Dividends4Life,KO,2012-11-19,2012,This is only a sample content.,14,3629.0
1018531,This is only a sample title.,Maxsoar,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1018841,This is only a sample title.,Paulo Santos,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1019061,This is only a sample title.,Juggler,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1019131,This is only a sample title.,DutchJay,AAPL,2012-11-19,2012,This is only a sample content.,11,3626.0
1019181,This is only a sample title.,Tim Travis,MSFT,2012-11-19,2012,This is only a sample content.,15,3630.0
1020141,This is only a sample title.,Michael Eisenberg,MSFT,2012-11-20,2012,This is only a sample content.,15,3635.0
1020341,This is only a sample title.,James Hartje,MSFT,2012-11-20,2012,This is only a sample content.,15,3635.0
1020591,This is only a sample title.,"Gene Chan, CFA",MSFT,2012-11-20,2012,This is only a sample content.,15,3635.0
1020651,This is only a sample title.,Andy Batts,AMZN,2012-11-20,2012,This is only a sample content.,12,3632.0
1020731,This is only a sample title.,Emerging Money,KO,2012-11-20,2012,This is only a sample content.,14,3634.0
1021031,This is only a sample title.,Ricardo Espinosa,AAPL,2012-11-20,2012,This is only a sample content.,11,3631.0
1021051,This is only a sample title.,Dana Blankenhorn,MSFT,2012-11-20,2012,This is only a sample content.,15,3635.0
1021311,This is only a sample title.,Canadian Dividend Growth Investor,KO,2012-11-20,2012,This is only a sample content.,14,3634.0
1021331,This is only a sample title.,Mel Daris,MSFT,2012-11-20,2012,This is only a sample content.,15,3635.0
1021821,This is only a sample title.,Brendan O'Boyle,AAPL,2012-11-20,2012,This is only a sample content.,11,3631.0
1022371,This is only a sample title.,Efsinvestment,AMZN,2012-11-21,2012,This is only a sample content.,12,3637.0
1023271,This is only a sample title.,Suneet Chandvani,AAPL,2012-11-21,2012,This is only a sample content.,11,3636.0
1024171,This is only a sample title.,Valuentum,MSFT,2012-11-21,2012,This is only a sample content.,15,3640.0
1024881,This is only a sample title.,Andy Batts,AAPL,2012-11-22,2012,This is only a sample content.,11,
1024981,This is only a sample title.,Hawkinvest,MSFT,2012-11-22,2012,This is only a sample content.,15,
1025271,This is only a sample title.,TechCrunch,MSFT,2012-11-23,2012,This is only a sample content.,15,3645.0
1025291,This is only a sample title.,Canadian Dividend Growth Investor,MSFT,2012-11-23,2012,This is only a sample content.,15,3645.0
1025641,This is only a sample title.,Dustin Small,MSFT,2012-11-23,2012,This is only a sample content.,15,3645.0
1026391,This is only a sample title.,Neal Razi,AAPL,2012-11-25,2012,This is only a sample content.,11,
1026501,This is only a sample title.,TechCrunch,MSFT,2012-11-25,2012,This is only a sample content.,15,
1027311,This is only a sample title.,Timing Best Buy,AMZN,2012-11-26,2012,This is only a sample content.,12,3647.0
1027591,This is only a sample title.,Avi Gilburt,AAPL,2012-11-26,2012,This is only a sample content.,11,3646.0
1028371,This is only a sample title.,Albert Alfonso,KO,2012-11-26,2012,This is only a sample content.,14,3649.0
1028911,This is only a sample title.,Ricardo Espinosa,AAPL,2012-11-26,2012,This is only a sample content.,11,3646.0
1029191,This is only a sample title.,Eric Rolfe,AAPL,2012-11-26,2012,This is only a sample content.,11,3646.0
1029771,This is only a sample title.,Paulo Santos,AMZN,2012-11-27,2012,This is only a sample content.,12,3652.0
1030001,This is only a sample title.,Akram's Razor,AAPL,2012-11-27,2012,This is only a sample content.,11,3651.0
1030291,This is only a sample title.,Bill Maurer,AMZN,2012-11-27,2012,This is only a sample content.,12,3652.0
1030431,This is only a sample title.,Dana Blankenhorn,MSFT,2012-11-27,2012,This is only a sample content.,15,3655.0
1030631,This is only a sample title.,Bidness Etc,AMZN,2012-11-27,2012,This is only a sample content.,12,3652.0
1030711,This is only a sample title.,Scott Wachsler,IBM,2012-11-27,2012,This is only a sample content.,13,3653.0
1030971,This is only a sample title.,Bill Maurer,AAPL,2012-11-27,2012,This is only a sample content.,11,3651.0
1031271,This is only a sample title.,Scott Eymer,KO,2012-11-27,2012,This is only a sample content.,14,3654.0
1031281,This is only a sample title.,Adam Levine-Weinberg,AAPL,2012-11-27,2012,This is only a sample content.,11,3651.0
1031551,This is only a sample title.,Heisenberg Principle,AAPL,2012-11-27,2012,This is only a sample content.,11,3651.0
1032251,This is only a sample title.,"Amit Chokshi, CFA",MSFT,2012-11-29,2012,This is only a sample content.,15,3665.0
1032991,This is only a sample title.,Julius Ferraro,MSFT,2012-11-28,2012,This is only a sample content.,15,3660.0
1033251,This is only a sample title.,Kofi Bofah,AAPL,2012-11-28,2012,This is only a sample content.,11,3656.0
1033471,This is only a sample title.,Bret Jensen,AAPL,2012-11-28,2012,This is only a sample content.,11,3656.0
1033591,This is only a sample title.,Bret Jensen,MSFT,2012-11-28,2012,This is only a sample content.,15,3660.0
1034471,This is only a sample title.,Jae Jun,MSFT,2012-11-29,2012,This is only a sample content.,15,3665.0
1034651,This is only a sample title.,Ashraf Eassa,MSFT,2012-11-29,2012,This is only a sample content.,15,3665.0
1035221,This is only a sample title.,Timing Best Buy,AMZN,2012-11-29,2012,This is only a sample content.,12,3662.0
1035881,This is only a sample title.,TechCrunch,MSFT,2012-11-29,2012,This is only a sample content.,15,3665.0
1036841,This is only a sample title.,Paulo Santos,AMZN,2012-11-29,2012,This is only a sample content.,12,3662.0
1037861,This is only a sample title.,Tim Travis,MSFT,2012-11-30,2012,This is only a sample content.,15,3670.0
1037971,This is only a sample title.,Wim Lewi,AMZN,2012-11-30,2012,This is only a sample content.,12,3667.0
1038151,This is only a sample title.,Adam Levine-Weinberg,AMZN,2012-11-30,2012,This is only a sample content.,12,3667.0
1038251,This is only a sample title.,Philip Mause,AMZN,2012-11-30,2012,This is only a sample content.,12,3667.0
